0.3333,0.2941,0.5000,0.1000,0.6784,0.0000,1.0000,1.0000,0.0000,0.0000,0.3333,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.4464,0
1.0000,0.2941,0.5000,0.3000,0.1750,0.5000,1.0000,0.6667,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,0.6667,1.0000,1.0000,0.0000,1.0000,0.2143,1
1.0000,0.0735,1.0000,0.0000,0.1037,0.0000,0.5000,1.0000,0.5000,0.0000,1.0000,0.6667,1.0000,0.5000,0.6667,0.6667,0.0000,1.0000,0.0000,1.0000,0.5179,1
0.0000,0.0294,0.5000,0.3000,0.1319,0.5000,0.5000,0.3333,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,0.0000,0.6667,1.0000,0.0000,0.0000,1.0000,0.4464,1
0.0000,0.0882,1.0000,0.0000,0.1096,0.0000,0.2500,0.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,0.3333,0.3333,1.0000,0.0000,1.0000,1.0000,0.5179,1
1.0000,0.0882,1.0000,0.2000,0.1001,1.0000,0.5000,0.3333,1.0000,0.0000,0.0000,0.6667,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,1.0000,1.0000,0.1250,1
1.0000,0.0294,0.0000,0.3000,0.0097,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.6667,1.0000,0.5000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.3571,1
0.6667,0.1176,0.2500,0.3000,0.0087,0.7500,0.5000,0.6667,0.0000,0.0000,0.6667,0.0000,1.0000,0.0000,0.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.4107,1
0.3333,0.0441,0.5000,0.3000,0.1191,0.0000,0.5000,0.6667,0.5000,1.0000,0.3333,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.2679,1
0.0000,0.2941,0.5000,0.2000,0.2074,0.0000,0.5000,0.3333,0.5000,0.0000,0.3333,0.6667,0.5000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.1429,1
0.3333,0.2059,0.5000,0.0000,0.3090,0.2500,0.5000,0.3333,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.3333,0.6667,0.0000,1.0000,0.0000,1.0000,0.1964,1
1.0000,0.1176,1.0000,0.9000,0.0558,1.0000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.6786,1
0.3333,0.6029,1.0000,0.3000,0.2474,0.0000,0.2500,1.0000,0.5000,0.0000,0.3333,0.3333,1.0000,0.5000,0.3333,0.3333,0.0000,0.0000,0.0000,1.0000,0.1071,0
1.0000,0.6471,1.0000,0.6000,0.3224,0.0000,0.5000,0.0000,0.5000,0.0000,0.6667,1.0000,0.0000,1.0000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.2143,1
0.6667,0.2059,0.5000,0.3000,0.1018,0.0000,0.5000,1.0000,0.5000,0.5000,0.3333,0.0000,0.5000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.3214,0
0.6667,0.0882,0.5000,0.4000,0.0536,0.0000,0.5000,0.3333,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.3214,1
0.3333,0.0735,0.5000,0.3000,0.0114,0.0000,0.5000,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.0893,1
0.3333,0.1176,0.5000,0.3000,0.0500,0.5000,0.5000,0.6667,0.0000,0.0000,0.0000,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.1250,1
0.3333,0.2059,0.7500,0.5000,0.3276,0.0000,0.5000,0.3333,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.3333,1.0000,1.0000,0.0000,1.0000,0.4464,1
0.0000,0.6471,1.0000,0.1000,0.3243,0.0000,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,0.5000,1.0000,0.3333,0.3333,0.0000,0.0000,0.0000,0.0000,0.6964,0
1.0000,0.1029,1.0000,0.0000,0.0629,0.0000,0.2500,1.0000,0.0000,0.0000,1.0000,0.6667,1.0000,0.5000,0.3333,1.0000,0.0000,0.0000,0.0000,0.0000,0.2857,1
1.0000,0.4706,0.5000,0.3000,0.1127,0.5000,1.0000,1.0000,0.5000,0.0000,1.0000,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.3571,1
0.0000,0.0294,0.5000,0.1000,0.0606,0.5000,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0714,1
1.0000,0.1029,1.0000,0.0000,0.3840,0.0000,0.5000,0.0000,0.5000,0.0000,1.0000,0.3333,1.0000,0.5000,0.3333,0.3333,0.0000,0.0000,0.0000,1.0000,0.3571,1
1.0000,0.1176,0.5000,0.3000,0.1003,0.2500,0.5000,1.0000,0.0000,0.5000,0.3333,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.1607,1
0.3333,0.3382,0.7500,0.1000,0.3145,0.0000,1.0000,0.0000,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.3333,1.0000,0.0000,1.0000,0.0000,1.0000,0.1964,1
1.0000,0.2059,0.5000,0.1000,0.1721,1.0000,0.5000,0.3333,0.5000,0.0000,0.0000,0.3333,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.2143,1
1.0000,0.0294,0.2500,0.0000,0.0293,1.0000,0.5000,0.0000,0.5000,1.0000,0.3333,0.0000,0.5000,0.5000,0.0000,0.3333,1.0000,0.0000,0.0000,1.0000,0.1250,1
0.3333,0.1176,0.5000,0.3000,0.3421,1.0000,0.0000,0.3333,0.5000,0.0000,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.5893,0
1.0000,0.4706,1.0000,0.3000,0.5126,0.0000,0.5000,0.3333,0.0000,0.0000,0.3333,0.6667,0.5000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.2143,1
0.3333,0.4706,0.0000,0.9000,0.0937,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.7500,0
0.3333,0.6471,0.0000,0.9000,0.7797,0.0000,0.5000,0.3333,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.1071,0
1.0000,0.2941,0.5000,0.3000,0.1613,0.0000,0.2500,1.0000,0.0000,0.0000,1.0000,0.3333,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,0.0000,0.1250,1
1.0000,0.3382,0.5000,0.5000,0.2718,1.0000,1.0000,1.0000,0.5000,0.0000,1.0000,0.3333,1.0000,0.5000,1.0000,0.6667,1.0000,1.0000,0.0000,1.0000,0.5179,1
1.0000,0.1176,0.5000,0.3000,0.1057,0.0000,0.2500,0.3333,0.0000,0.0000,0.3333,0.6667,0.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.1786,1
0.3333,0.1176,0.5000,0.0000,0.0417,0.7500,0.5000,1.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.0536,1
1.0000,0.4706,0.5000,0.6000,0.0863,0.0000,0.5000,1.0000,0.5000,0.0000,1.0000,1.0000,0.5000,1.0000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.3214,0
1.0000,0.4706,0.5000,0.3000,0.1180,1.0000,0.5000,1.0000,0.0000,0.0000,1.0000,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.1071,1
1.0000,0.4706,0.5000,0.1000,0.4338,0.0000,0.5000,0.0000,0.0000,0.0000,0.3333,0.3333,0.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.1964,1
1.0000,0.0441,1.0000,0.3000,0.0264,1.0000,1.0000,1.0000,0.5000,0.0000,0.3333,0.3333,1.0000,0.0000,0.3333,0.3333,0.0000,1.0000,0.0000,1.0000,0.4821,1
0.0000,0.0588,1.0000,1.0000,0.0503,0.0000,1.0000,0.6667,0.5000,0.0000,1.0000,1.0000,0.0000,1.0000,0.3333,1.0000,1.0000,1.0000,0.0000,1.0000,0.5714,1
0.3333,0.5588,1.0000,0.9000,0.3139,0.0000,0.7500,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.3333,0.3333,0.0000,0.0000,0.0000,0.0000,0.3929,1
0.0000,0.4706,0.5000,0.6000,0.0950,1.0000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.3750,0
0.0000,0.1176,1.0000,0.1000,0.0702,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,1.0000,0.0000,0.0000,0.0000,1.0000,0.8393,1
0.0000,0.5588,0.5000,0.3000,0.2044,0.0000,0.2500,1.0000,0.5000,0.0000,0.6667,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.2679,0
0.3333,0.1029,0.7500,0.3000,0.2488,0.0000,0.7500,0.3333,0.5000,0.0000,1.0000,0.3333,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.5714,1
1.0000,0.2941,0.5000,0.3000,0.3132,1.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.6667,1.0000,0.5000,0.3333,0.6667,0.0000,1.0000,0.0000,0.0000,0.4464,0
1.0000,0.1618,0.5000,0.3000,0.0530,0.5000,1.0000,1.0000,0.5000,0.0000,0.6667,0.3333,0.5000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.5000,1
1.0000,0.2059,0.5000,0.9000,0.0725,0.2500,0.5000,0.6667,0.0000,0.0000,1.0000,0.3333,1.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,0.0893,1
0.0000,0.2941,0.5000,1.0000,0.0828,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.3333,0.0000,1.0000,0.0000,0.0000,0.6964,1
0.0000,0.0882,0.5000,0.3000,0.1136,0.0000,1.0000,0.6667,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.5893,1
1.0000,0.1176,1.0000,0.9000,0.0639,0.0000,0.5000,1.0000,0.0000,1.0000,0.3333,0.0000,1.0000,0.5000,0.3333,1.0000,0.0000,1.0000,0.0000,0.0000,0.1786,1
0.3333,0.2059,1.0000,0.2000,0.0575,0.0000,0.2500,1.0000,0.0000,0.0000,0.0000,0.3333,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.1429,1
0.3333,0.4706,0.5000,0.6000,0.6802,0.2500,0.5000,0.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.6667,1.0000,1.0000,0.0000,1.0000,0.5000,0
0.0000,0.2059,0.5000,0.0000,0.1100,0.2500,0.7500,1.0000,0.5000,0.0000,0.6667,0.6667,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1964,1
1.0000,0.1176,1.0000,0.3000,0.0202,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.6607,1
0.0000,0.1176,1.0000,0.1000,0.0638,0.0000,1.0000,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.6250,1
1.0000,0.1176,1.0000,0.3000,0.0301,1.0000,1.0000,1.0000,0.0000,0.0000,0.6667,0.3333,0.0000,0.5000,0.0000,0.3333,1.0000,0.0000,0.0000,0.0000,0.2500,0
0.6667,0.2941,1.0000,0.2000,0.1853,1.0000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,0.0000,0.3333,0.6667,0.0000,0.0000,0.0000,1.0000,0.0179,1
0.3333,0.1176,0.5000,0.0000,0.0588,0.7500,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.6250,1
0.3333,0.7353,0.0000,0.9000,0.8636,0.0000,0.2500,0.6667,0.5000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.6964,0
0.3333,0.4706,1.0000,0.3000,0.1148,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.3036,1
1.0000,0.2941,0.5000,0.0000,0.0671,0.2500,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.3929,1
0.3333,0.4706,0.5000,0.3000,0.1141,0.0000,0.7500,1.0000,0.5000,0.0000,1.0000,0.6667,1.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.0893,1
1.0000,0.0294,0.7500,0.3000,0.0375,0.0000,0.5000,0.6667,0.0000,0.0000,0.3333,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.0893,1
0.3333,0.0735,1.0000,0.2000,0.0918,0.0000,0.7500,1.0000,0.5000,0.0000,0.6667,0.6667,1.0000,0.0000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.2857,1
1.0000,0.1176,0.5000,0.1000,0.1208,1.0000,0.2500,0.3333,1.0000,0.0000,1.0000,0.6667,1.0000,0.0000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.1250,1
0.3333,0.2941,1.0000,1.0000,0.6431,0.0000,0.5000,0.3333,0.5000,0.5000,0.6667,0.6667,1.0000,0.5000,0.3333,1.0000,1.0000,1.0000,0.0000,1.0000,0.3571,0
1.0000,0.2059,0.2500,0.0000,0.3416,0.0000,1.0000,0.3333,0.5000,0.0000,1.0000,1.0000,0.0000,0.5000,0.3333,1.0000,1.0000,1.0000,0.0000,1.0000,0.3571,0
0.3333,0.1176,0.5000,0.0000,0.3207,0.0000,0.7500,0.3333,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.2321,1
0.3333,0.1471,0.5000,0.9000,0.0638,0.5000,1.0000,0.0000,1.0000,0.0000,0.3333,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.2857,1
0.3333,0.0294,0.7500,0.9000,0.0660,0.2500,1.0000,0.0000,0.0000,0.0000,0.3333,0.6667,0.0000,0.5000,0.3333,0.6667,1.0000,0.0000,0.0000,1.0000,0.2143,1
0.6667,0.1618,0.5000,0.6000,0.0078,0.0000,0.2500,1.0000,0.0000,0.0000,1.0000,0.3333,1.0000,0.0000,0.0000,0.6667,0.0000,1.0000,0.0000,0.0000,0.0714,1
0.3333,0.2059,0.5000,0.0000,0.3307,0.0000,0.7500,0.6667,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.1607,1
1.0000,0.6471,1.0000,0.3000,0.1831,1.0000,1.0000,1.0000,0.5000,0.0000,0.0000,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.5000,1
0.0000,0.5588,0.5000,0.3000,0.3810,1.0000,0.7500,1.0000,0.0000,0.0000,0.6667,0.6667,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1964,0
0.0000,0.0882,1.0000,0.2000,0.1036,1.0000,0.2500,0.3333,0.0000,0.5000,0.6667,0.0000,1.0000,0.0000,0.3333,0.6667,0.0000,0.0000,1.0000,0.0000,0.1429,1
0.0000,0.4265,1.0000,0.2000,0.2218,0.5000,0.5000,0.0000,0.0000,0.0000,1.0000,0.6667,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.0714,0
0.3333,0.1176,1.0000,0.0000,0.1164,0.5000,0.7500,0.6667,0.0000,0.0000,0.6667,0.6667,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.3036,1
0.0000,0.2500,0.5000,0.3000,0.0872,0.0000,0.5000,0.6667,0.0000,0.0000,0.3333,0.0000,1.0000,0.5000,0.3333,0.6667,0.0000,1.0000,0.0000,0.0000,0.1071,0
1.0000,0.2941,1.0000,0.1000,0.1991,0.0000,1.0000,1.0000,0.0000,0.0000,0.3333,0.6667,1.0000,0.0000,0.3333,1.0000,0.0000,1.0000,0.0000,0.0000,0.3929,1
0.6667,0.0882,1.0000,0.0000,0.0292,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0000,0.3333,0.6667,0.0000,1.0000,0.0000,1.0000,0.7857,1
0.3333,0.2059,0.5000,0.2000,0.0921,1.0000,0.2500,1.0000,0.0000,0.0000,0.6667,0.0000,1.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.1429,0
0.0000,0.1176,1.0000,0.0000,0.1029,0.0000,0.5000,1.0000,0.5000,0.0000,0.3333,0.3333,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,1.0000,0.1964,1
0.0000,0.1176,0.5000,0.3000,0.0248,0.0000,0.5000,1.0000,1.0000,0.0000,0.3333,0.0000,1.0000,0.5000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.3750,1
0.3333,0.1176,0.5000,0.5000,0.0214,0.0000,0.5000,1.0000,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.1964,0
0.3333,0.1176,1.0000,0.1000,0.0886,0.0000,0.0000,1.0000,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.3333,1.0000,0.0000,1.0000,0.0000,1.0000,0.2679,1
0.0000,0.1176,1.0000,0.0000,0.1788,0.0000,0.5000,0.6667,0.0000,0.5000,0.3333,0.0000,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.1786,0
0.0000,0.4706,0.7500,0.6000,0.3652,0.0000,0.5000,1.0000,0.5000,0.0000,0.6667,0.3333,0.5000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.1786,0
1.0000,0.1618,0.5000,0.2000,0.1352,0.0000,0.2500,0.3333,0.5000,0.0000,0.6667,0.3333,0.0000,0.5000,0.3333,0.3333,0.0000,0.0000,0.0000,1.0000,0.1429,1
1.0000,0.8235,0.5000,0.3000,0.5444,0.2500,0.7500,0.3333,0.0000,0.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.0000,0.0000,0.0357,1
1.0000,0.1176,1.0000,0.3000,0.0545,1.0000,1.0000,1.0000,0.0000,0.0000,0.3333,0.0000,1.0000,0.5000,0.3333,0.6667,0.0000,1.0000,0.0000,0.0000,0.3393,1
1.0000,0.3382,0.7500,0.1000,0.4602,0.7500,0.5000,0.3333,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,1.0000,0.1429,1
0.3333,0.1176,0.5000,0.3000,0.0284,0.5000,0.5000,1.0000,0.5000,0.0000,0.6667,0.0000,1.0000,0.5000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.8393,0
0.3333,0.1618,1.0000,0.3000,0.1363,1.0000,0.7500,1.0000,0.5000,1.0000,0.3333,0.0000,0.0000,0.5000,0.6667,0.6667,0.0000,1.0000,0.0000,1.0000,0.2857,1
0.6667,0.1176,0.5000,0.3000,0.0897,0.0000,0.5000,0.3333,0.0000,0.0000,0.3333,0.6667,1.0000,0.0000,0.0000,0.3333,0.0000,1.0000,0.0000,0.0000,0.4464,1
0.6667,0.0294,0.5000,0.0000,0.0253,0.7500,0.2500,0.3333,1.0000,0.0000,0.3333,0.0000,1.0000,0.5000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.1429,1
0.3333,0.4706,0.5000,0.3000,0.2501,0.0000,0.2500,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.5000,0.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1964,1
0.0000,0.3382,0.5000,0.3000,0.1742,0.0000,0.5000,0.6667,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.1429,1
0.0000,0.2059,0.5000,0.2000,0.1217,0.0000,0.5000,0.3333,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.0536,0
0.3333,0.6471,0.2500,0.9000,0.1825,0.2500,0.7500,1.0000,0.5000,0.0000,0.3333,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.1964,1
1.0000,0.1176,1.0000,0.0000,0.0238,0.2500,0.7500,1.0000,0.0000,0.0000,0.6667,0.6667,1.0000,0.5000,0.3333,0.6667,0.0000,1.0000,0.0000,0.0000,0.5714,1
0.0000,0.4706,1.0000,0.2000,0.2818,0.0000,0.5000,0.6667,0.5000,1.0000,0.3333,0.3333,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,1.0000,0.1607,1
1.0000,0.2059,1.0000,0.3000,0.0733,0.7500,1.0000,1.0000,0.5000,0.0000,1.0000,0.6667,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,1.0000,0.4821,1
0.6667,0.4706,0.5000,0.3000,0.3080,0.0000,0.5000,1.0000,0.5000,0.0000,0.0000,0.6667,1.0000,0.5000,0.0000,0.6667,0.0000,0.0000,0.0000,1.0000,0.0893,1
0.3333,0.2941,1.0000,0.1000,0.4131,0.7500,1.0000,0.3333,0.0000,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.1786,1
0.0000,0.1176,0.5000,0.2000,0.0568,0.0000,0.5000,0.3333,0.0000,0.0000,1.0000,0.6667,1.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.0179,0
0.0000,0.0735,1.0000,0.5000,0.0571,0.2500,1.0000,0.6667,0.5000,1.0000,1.0000,0.0000,1.0000,0.5000,0.3333,0.6667,1.0000,0.0000,1.0000,1.0000,0.5179,1
0.0000,0.1176,0.2500,0.8000,0.0049,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.6667,0.0000,0.5000,0.0000,0.3333,0.0000,0.0000,0.0000,1.0000,0.4643,1
0.3333,0.2941,0.5000,0.0000,0.1795,0.2500,0.7500,0.3333,0.5000,0.0000,0.6667,0.6667,0.0000,0.5000,0.3333,0.6667,0.0000,1.0000,0.0000,1.0000,0.3393,1
1.0000,0.0294,1.0000,0.3000,0.0907,1.0000,0.5000,0.0000,0.5000,0.0000,0.3333,0.0000,1.0000,0.5000,0.3333,0.3333,1.0000,0.0000,0.0000,1.0000,0.2679,1
1.0000,0.2941,1.0000,0.3000,0.1443,0.2500,1.0000,0.6667,0.5000,0.0000,1.0000,0.0000,1.0000,0.5000,0.0000,0.6667,1.0000,1.0000,0.0000,1.0000,0.3036,1
1.0000,0.2059,1.0000,0.0000,0.0443,0.0000,0.2500,1.0000,0.0000,0.0000,0.0000,0.3333,1.0000,0.5000,0.3333,0.6667,0.0000,0.0000,0.0000,0.0000,0.1964,1
